iter	Passed	Remaining
698	26398	540093
699	26466	540676
700	26523	541035
701	26581	541395
702	26634	541669
703	26687	541937
704	26743	542262
705	26801	542635
706	26853	542884
707	26903	543077
708	26954	543303
709	27004	543505
710	27049	543618
711	27095	543743
712	27142	543885
713	27187	543982
714	27233	544106
715	27277	544178
716	27323	544288
717	27367	544374
718	27412	544466
719	27455	544540
720	27502	544675
721	27571	545248
722	27626	545540
723	27666	545525
724	27702	545443
725	27736	545338
726	27773	545276
727	27809	545186
728	27844	545093
729	27880	545007
730	27917	544943
731	27953	544873
732	27991	544817
733	28024	544689
734	28059	544587
735	28093	544472
736	28129	544380
737	28167	544348
738	28204	544291
739	28237	544152
740	28272	544043
741	28307	543946
742	28343	543862
743	28380	543815
744	28421	543814
745	28456	543728
746	28492	543638
747	28525	543519
748	28562	543456
749	28597	543359
750	28632	543260
751	28669	543196
752	28704	543097
753	28741	543046
754	28778	542977
755	28814	542897
756	28850	542824
757	28885	542723
758	28920	542622
759	28952	542471
760	28986	542372
761	29021	542276
762	29057	542199
763	29092	542086
764	29127	541991
765	29163	541921
766	29199	541855
767	29234	541749
768	29270	541681
769	29306	541606
770	29342	541521
771	29377	541430
772	29413	541349
773	29449	541272
774	29485	541201
775	29553	541707
776	29599	541822
777	29644	541905
778	29716	542493
779	29781	542932
780	29818	542879
781	29855	542824
782	29890	542729
783	29935	542805
784	29971	542727
785	30006	542631
786	30041	542535
787	30078	542490
788	30115	542419
789	30151	542338
790	30187	542269
791	30221	542150
792	30261	542155
793	30299	542117
794	30336	542051
795	30373	541999
796	30411	541941
797	30446	541853
798	30481	541769
799	30518	541701
800	30555	541648
801	30590	541547
802	30627	541493
803	30668	541511
804	30704	541422
805	30742	541393
806	30779	541323
807	30816	541280
808	30852	541204
809	30888	541114
810	30924	541041
811	30959	540952
812	30993	540845
813	31028	540751
814	31066	540716
815	31102	540630
816	31137	540539
817	31173	540462
818	31209	540395
819	31263	540634
820	31305	540650
821	31342	540608
822	31386	540663
823	31422	540596
824	31461	540566
825	31499	540523
826	31536	540465
827	31570	540358
828	31607	540304
829	31642	540206
830	31677	540125
831	31714	540056
832	31748	539959
833	31782	539846
834	31818	539772
835	31853	539686
836	31886	539560
837	31921	539470
838	31956	539369
839	31995	539355
840	32033	539314
841	32070	539254
842	32106	539182
843	32146	539181
844	32187	539186
845	32229	539220
846	32274	539286
847	32312	539255
848	32354	539280
849	32414	539605
850	32465	539786
851	32517	539976
852	32585	540428
853	32634	540575
854	32690	540824
855	32740	540979
856	32786	541078
857	32842	541321
858	32892	541473
859	32939	541583
860	32993	541807
861	33041	541921
862	33084	541969
863	33131	542066
864	33176	542135
865	33219	542168
866	33263	542231
867	33315	542411
868	33359	542472
869	33406	542569
870	33457	542731
871	33500	542771
872	33545	542839
873	33589	542890
874	33633	542941
875	33678	543014
876	33722	543056
877	33767	543123
878	33810	543166
879	33870	543474
880	33951	544104
881	34006	544329
882	34058	544514
883	34110	544685
884	34162	544860
885	34215	545045
886	34266	545208
887	34318	545388
888	34370	545561
889	34422	545739
890	34474	545898
891	34525	546066
892	34576	546221
893	34630	546421
894	34686	546648
895	34741	546872
896	34794	547049
897	34845	547206
898	34894	547320
899	34943	547455
900	34993	547586
901	35036	547611
902	35081	547662
903	35132	547813
904	35192	548111
905	35311	549322
906	35375	549670
907	35433	549927
908	35490	550168
909	35567	550715
910	35617	550844
911	35669	550995
912	35717	551101
913	35764	551186
914	35813	551292
915	35861	551393
916	35908	551465
917	35953	551516
918	36000	551603
919	36047	551685
920	36093	551743
921	36138	551796
922	36183	551852
923	36227	551878
924	36271	551918
925	36318	551996
926	36363	552037
927	36413	552159
928	36465	552314
929	36517	552476
930	36566	552588
931	36611	552633
932	36656	552679
933	36703	552754
934	36750	552832
935	36794	552860
936	36840	552921
937	36883	552936
938	36926	552960
939	36970	552990
940	37015	553033
941	37060	553069
942	37110	553191
943	37150	553168
944	37195	553204
945	37241	553261
946	37287	553334
947	37334	553402
948	37383	553508
949	37433	553615
950	37479	553686
951	37529	553801
952	37576	553875
953	37621	553906
954	37668	553983
955	37714	554034
956	37758	554065
957	37805	554142
958	37850	554180
959	37893	554198
960	37938	554226
961	37984	554294
962	38029	554331
963	38075	554379
964	38119	554413
965	38165	554462
966	38211	554527
967	38256	554568
968	38303	554634
969	38349	554682
970	38391	554683
971	38437	554736
972	38484	554802
973	38529	554834
974	38574	554873
975	38621	554945
976	38666	554979
977	38713	555047
978	38760	555115
979	38805	555152
980	38850	555196
981	38897	555257
982	38940	555275
983	38984	555294
984	39031	555359
985	39075	555382
986	39119	555396
987	39164	555432
988	39209	555472
989	39252	555484
990	39298	555536
991	39344	555584
992	39389	555621
993	39434	555653
994	39480	555701
995	39522	555698
996	39576	555859
997	39633	556064
998	39678	556087
999	39722	556114
1000	39765	556115
1001	39810	556158
1002	39856	556197
1003	39897	556183
1004	39941	556205
1005	39984	556208
1006	40028	556227
1007	40070	556209
1008	40115	556253
1009	40158	556258
1010	40202	556268
1011	40246	556299
1012	40289	556301
1013	40334	556334
1014	40380	556373
1015	40426	556414
1016	40472	556461
1017	40517	556499
1018	40561	556519
1019	40605	556538
1020	40652	556589
1021	40696	556604
1022	40740	556625
1023	40785	556663
1024	40830	556686
1025	40870	556657
1026	40916	556690
1027	40961	556730
1028	41004	556723
1029	41050	556768
1030	41092	556768
1031	41137	556791
1032	41183	556836
1033	41227	556850
1034	41273	556893
1035	41319	556935
1036	41362	556935
1037	41412	557028
1038	41456	557044
1039	41501	557076
1040	41546	557102
1041	41591	557133
1042	41636	557161
1043	41681	557195
1044	41726	557221
1045	41772	557257
1046	41817	557285
1047	41859	557274
1048	41904	557299
1049	41946	557291
1050	41992	557323
1051	42036	557343
1052	42081	557366
1053	42152	557740
1054	42201	557822
1055	42253	557936
1056	42306	558065
1057	42359	558194
1058	42406	558256
1059	42458	558370
1060	42508	558464
1061	42557	558539
1062	42604	558593
1063	42653	558668
1064	42699	558706
1065	42743	558718
1066	42789	558753
1067	42834	558770
1068	42880	558815
1069	42924	558817
1070	42971	558864
1071	43015	558886
1072	43060	558904
1073	43104	558918
1074	43149	558935
1075	43192	558929
1076	43236	558936
1077	43282	558981
1078	43326	558988
1079	43394	559308
1080	43442	559368
1081	43478	559271
1082	43513	559170
1083	43560	559218
1084	43619	559419
1085	43652	559281
1086	43687	559175
1087	43724	559098
1088	43760	559000
1089	43800	558957
1090	43835	558858
1091	43870	558746
1092	43907	558662
1093	43942	558554
1094	43977	558456
1095	44014	558375
1096	44050	558283
1097	44086	558185
1098	44123	558114
1099	44160	558022
1100	44195	557925
1101	44234	557862
1102	44269	557759
1103	44305	557665
1104	44344	557611
1105	44378	557498
1106	44412	557383
1107	44449	557298
1108	44484	557198
1109	44519	557093
1110	44555	557008
1111	44593	556934
1112	44629	556848
1113	44665	556754
1114	44699	556642
1115	44735	556542
1116	44771	556456
1117	44805	556346
1118	44842	556264
1119	44877	556163
1120	44913	556065
1121	44948	555962
1122	44984	555871
1123	45020	555781
1124	45062	555771
1125	45098	555683
1126	45134	555584
1127	45170	555504
1128	45205	555402
1129	45241	555307
1130	45277	555223
1131	45313	555126
1132	45347	555016
1133	45382	554917
1134	45418	554830
1135	45454	554736
1136	45490	554644
1137	45525	554550
1138	45561	554461
1139	45598	554382
1140	45634	554289
1141	45669	554189
1142	45704	554093
1143	45739	553997
1144	45775	553901
1145	45809	553793
1146	45843	553684
1147	45878	553576
1148	45913	553473
1149	45948	553378
1150	45983	553277
1151	46019	553195
