iter	RMSE
2926	0.4924714239
2927	0.4924553001
2928	0.4924377786
2929	0.4924217342
2930	0.492397983
2931	0.4923697669
2932	0.4923365176
2933	0.4923191786
2934	0.4923088818
2935	0.4922974736
2936	0.4922849942
2937	0.4922537256
2938	0.4922436712
2939	0.4922250542
2940	0.4922017756
2941	0.4921760067
2942	0.4921445749
2943	0.4921318854
2944	0.4921174459
2945	0.492097915
2946	0.4920798572
2947	0.492056818
2948	0.4920318345
2949	0.4920144566
2950	0.4919974996
2951	0.4919840985
2952	0.4919646497
2953	0.4919482912
2954	0.4919268028
2955	0.4919009799
2956	0.491880054
2957	0.4918581842
2958	0.4918497614
2959	0.4918338617
2960	0.4918140107
2961	0.491804796
2962	0.4917855924
2963	0.4917687793
2964	0.4917490992
2965	0.4917327276
2966	0.4917127184
2967	0.4916870874
2968	0.4916724717
2969	0.4916488301
2970	0.4916348292
2971	0.4915965269
2972	0.4915707968
2973	0.4915403741
2974	0.4915271776
2975	0.4915074054
2976	0.4914884401
2977	0.4914733629
2978	0.4914629022
2979	0.4914381802
2980	0.4914248269
2981	0.4914072958
2982	0.491388111
2983	0.4913661243
2984	0.4913363134
2985	0.4913130485
2986	0.4912964307
2987	0.4912766657
2988	0.4912498174
2989	0.4912265368
2990	0.4912062681
2991	0.4911859001
2992	0.4911672943
2993	0.4911459384
2994	0.4911361467
2995	0.4911174436
2996	0.4911006195
2997	0.4910800058
2998	0.4910627338
2999	0.4910415221
3000	0.4910352427
3001	0.4910111433
3002	0.4909934604
3003	0.4909666114
3004	0.4909533658
3005	0.4909394407
3006	0.4909221473
3007	0.4908945198
3008	0.4908688126
3009	0.4908536821
3010	0.4908286425
3011	0.4908147425
3012	0.4907979474
3013	0.4907757929
3014	0.4907514325
3015	0.4907341271
3016	0.4907129578
3017	0.4906972624
3018	0.4906846856
3019	0.4906659327
3020	0.4906544477
3021	0.4906368002
3022	0.4906149367
3023	0.490588898
3024	0.4905702007
3025	0.4905528676
3026	0.4905375122
3027	0.4905139575
3028	0.4904929237
3029	0.4904630753
3030	0.4904403105
3031	0.4904203165
3032	0.4903935347
3033	0.4903783149
3034	0.4903655382
3035	0.490352077
3036	0.4903365942
3037	0.4903216731
3038	0.4903092382
3039	0.490288248
3040	0.4902684716
3041	0.4902396788
3042	0.490234903
3043	0.4902288449
3044	0.4902050756
3045	0.4901763264
3046	0.4901589094
3047	0.4901364426
3048	0.4901139759
3049	0.4900805554
3050	0.4900609564
3051	0.4900467134
3052	0.4900285707
3053	0.4900085107
3054	0.4899935773
3055	0.4899808213
3056	0.4899741319
3057	0.4899593103
3058	0.4899440058
3059	0.4899314757
3060	0.489916926
3061	0.4898944326
3062	0.4898724728
3063	0.4898533725
3064	0.4898410218
3065	0.489815113
3066	0.4898015677
3067	0.4897832313
3068	0.4897637661
3069	0.4897550936
3070	0.4897371538
3071	0.4897250777
3072	0.489706268
3073	0.4896927736
3074	0.4896758739
3075	0.4896645471
3076	0.4896469721
3077	0.4896340562
3078	0.4896110107
3079	0.4895986066
3080	0.4895839428
3081	0.48956186
3082	0.4895385156
3083	0.4895190014
3084	0.4895064047
3085	0.4894827558
3086	0.4894535778
3087	0.4894441687
3088	0.4894280085
3089	0.4894145016
3090	0.4893897233
3091	0.4893754777
3092	0.4893566018
3093	0.4893460345
3094	0.4893313774
3095	0.4893182067
3096	0.4892915306
3097	0.4892603354
3098	0.4892287054
3099	0.4892153464
3100	0.4891912234
3101	0.489176766
3102	0.4891624977
3103	0.4891503215
3104	0.4891319308
3105	0.4891156748
3106	0.4890975974
3107	0.4890791224
3108	0.4890529327
3109	0.4890329931
3110	0.4890095375
3111	0.4889844511
3112	0.4889713968
3113	0.4889592531
3114	0.4889386637
3115	0.4889211987
3116	0.4889043706
3117	0.4888898268
3118	0.4888702248
3119	0.4888461255
3120	0.4888280741
3121	0.4888140422
3122	0.4887952336
3123	0.4887781301
3124	0.4887676718
3125	0.4887504947
3126	0.4887381981
3127	0.4887155282
3128	0.4886984311
3129	0.4886772316
3130	0.4886679173
3131	0.4886492065
3132	0.4886327367
3133	0.4886204608
3134	0.4885853496
3135	0.4885744772
3136	0.488554323
3137	0.4885380237
3138	0.4885173177
3139	0.4884922847
3140	0.4884740186
3141	0.4884576811
3142	0.4884400793
3143	0.4884291342
3144	0.4884092824
3145	0.4883884693
3146	0.4883660022
3147	0.4883457183
3148	0.4883185245
3149	0.4882965302
3150	0.4882813573
3151	0.4882625784
3152	0.48825305
3153	0.4882339537
3154	0.4882052709
3155	0.4881937361
3156	0.4881779644
3157	0.4881579043
3158	0.4881437067
3159	0.4881295714
3160	0.4881112986
3161	0.4880907819
3162	0.4880742965
3163	0.488051242
3164	0.4880249251
3165	0.4880084534
3166	0.4879865627
3167	0.4879632199
3168	0.4879413576
3169	0.4879183609
3170	0.4878907158
3171	0.487868387
3172	0.487851647
3173	0.487835811
3174	0.4878217711
3175	0.4878007038
3176	0.4877820123
3177	0.4877589011
3178	0.4877411894
3179	0.4877149245
3180	0.4876935128
3181	0.4876815309
3182	0.4876594166
3183	0.4876410888
3184	0.4876235346
3185	0.48759605
3186	0.4875805389
3187	0.4875722528
3188	0.4875526269
3189	0.4875417369
3190	0.4875162445
3191	0.4874944231
3192	0.487480316
3193	0.4874562031
3194	0.4874317874
3195	0.4874111003
3196	0.487399536
3197	0.4873840189
3198	0.4873704998
3199	0.4873460663
3200	0.4873227851
3201	0.4873107995
3202	0.4872873626
3203	0.4872705812
3204	0.4872551088
3205	0.4872403809
3206	0.4872249091
3207	0.4872071084
3208	0.4871831534
3209	0.4871634815
3210	0.4871438266
3211	0.4871201286
3212	0.4871038316
3213	0.4870811158
3214	0.4870644671
3215	0.4870449378
3216	0.4870272382
3217	0.4870109254
3218	0.4870028575
3219	0.4869859539
3220	0.4869597377
3221	0.4869416453
3222	0.4869184217
3223	0.4869002191
3224	0.4868812304
3225	0.4868686546
3226	0.4868491448
3227	0.4868302583
3228	0.4868075801
3229	0.4867934275
3230	0.4867677598
3231	0.4867548882
3232	0.486738528
3233	0.4867205311
3234	0.4867059938
3235	0.4866869223
3236	0.4866816442
3237	0.486667335
3238	0.4866493947
3239	0.4866280237
3240	0.4866084991
3241	0.4865843792
3242	0.4865602626
3243	0.4865376383
3244	0.4865245927
3245	0.4865108521
3246	0.4864873176
3247	0.4864722081
3248	0.4864520471
3249	0.4864408147
3250	0.4864280524
3251	0.486401804
3252	0.4863824769
3253	0.4863686088
3254	0.4863505212
3255	0.48633944
3256	0.4863233503
3257	0.486310222
3258	0.4863017019
3259	0.486291813
3260	0.4862679639
3261	0.4862580985
3262	0.4862474365
3263	0.4862301297
3264	0.4862097965
3265	0.4861943058
3266	0.4861780031
3267	0.4861535999
3268	0.486135348
3269	0.4861198487
3270	0.48610368
3271	0.4860891977
3272	0.4860703141
3273	0.4860457147
3274	0.4860321186
3275	0.4860085951
3276	0.4859907854
3277	0.4859717564
3278	0.4859548121
3279	0.4859428515
3280	0.4859303407
3281	0.4859114153
3282	0.4858900707
3283	0.4858727192
3284	0.4858524907
3285	0.4858338794
3286	0.4858175217
3287	0.4857976597
3288	0.4857840997
3289	0.4857697105
3290	0.4857434992
3291	0.4857360923
3292	0.4857221684
3293	0.4857037842
3294	0.485688
3295	0.4856716908
3296	0.4856582586
3297	0.4856364324
3298	0.485621625
3299	0.4856060406
3300	0.4855874533
3301	0.4855736012
3302	0.485554031
3303	0.4855451083
3304	0.4855356945
3305	0.4855216338
3306	0.4855048917
3307	0.4854934318
3308	0.4854811638
3309	0.4854569409
3310	0.4854407156
3311	0.4854301027
3312	0.485414142
3313	0.4853965984
3314	0.4853805628
3315	0.4853620715
3316	0.4853455453
3317	0.4853278484
3318	0.4853081022
3319	0.4852830634
3320	0.4852723785
3321	0.4852608338
3322	0.4852445528
3323	0.4852296394
3324	0.4852121916
3325	0.4851884823
3326	0.485176086
3327	0.4851629233
3328	0.4851570022
3329	0.485127852
3330	0.4851084619
3331	0.485099183
3332	0.4850750306
3333	0.4850652211
3334	0.4850534016
3335	0.4850296405
3336	0.4850084987
3337	0.4849920179
3338	0.4849784543
3339	0.4849658782
3340	0.4849481323
3341	0.4849364915
3342	0.4849169341
3343	0.4848977701
3344	0.4848778315
3345	0.4848572628
3346	0.4848394867
3347	0.4848284269
3348	0.4848005484
3349	0.4847835141
3350	0.4847561854
3351	0.4847392344
3352	0.484709937
3353	0.4846891001
3354	0.484670186
3355	0.4846526912
3356	0.4846311617
3357	0.4846175501
3358	0.4845932249
3359	0.4845799323
3360	0.4845688603
3361	0.4845542523
3362	0.4845420428
3363	0.4845266368
3364	0.4845117756
3365	0.4844974988
3366	0.4844770552
3367	0.4844684776
3368	0.4844570807
3369	0.4844365149
3370	0.4844175356
3371	0.4843978723
3372	0.4843873311
3373	0.4843728393
3374	0.4843625316
3375	0.4843385671
3376	0.4843143299
3377	0.4842969126
3378	0.4842720885
3379	0.4842580313
3380	0.4842300347
3381	0.4842108388
3382	0.4841875301
3383	0.4841669408
3384	0.4841522579
3385	0.4841301809
3386	0.4841160272
3387	0.4841048744
3388	0.4840838146
3389	0.4840750337
3390	0.4840462304
3391	0.4840222704
3392	0.4839991474
3393	0.4839787408
3394	0.4839617283
3395	0.4839437658
3396	0.4839271088
3397	0.4839056938
3398	0.4838858576
3399	0.4838699648
3400	0.4838495454
3401	0.4838325483
3402	0.4838200158
3403	0.4837982417
3404	0.4837776213
3405	0.4837593598
3406	0.4837408609
3407	0.4837284176
3408	0.4837029736
3409	0.4836940319
3410	0.4836841753
3411	0.4836686501
3412	0.4836502607
3413	0.4836321368
3414	0.4836220708
3415	0.4836079659
3416	0.4835869832
3417	0.4835634276
3418	0.483549759
3419	0.4835371447
3420	0.4835264181
3421	0.4835136828
3422	0.4835002655
3423	0.4834886559
3424	0.483471239
3425	0.4834517677
3426	0.4834346143
3427	0.4834179008
3428	0.483412138
3429	0.4833845595
3430	0.4833663424
3431	0.4833597984
3432	0.4833489613
3433	0.4833274275
3434	0.4833090414
3435	0.483287455
3436	0.4832663323
3437	0.4832520612
3438	0.4832297942
3439	0.4832175231
3440	0.483199992
3441	0.4831861105
3442	0.4831683021
3443	0.4831454752
3444	0.4831265263
3445	0.4831079657
3446	0.4830919788
3447	0.4830777685
3448	0.4830620104
3449	0.4830424775
3450	0.4830332611
3451	0.4830153764
3452	0.4830070238
3453	0.4829850634
3454	0.4829644986
3455	0.4829412753
3456	0.4829251019
3457	0.4829102204
3458	0.4828854304
3459	0.4828679728
3460	0.4828562123
3461	0.4828479517
3462	0.4828337679
3463	0.482823347
3464	0.4827948751
3465	0.4827716384
3466	0.4827535995
3467	0.4827295867
3468	0.4827160724
3469	0.4826971906
3470	0.482683929
3471	0.4826702447
3472	0.4826476143
3473	0.4826214225
3474	0.4826050847
3475	0.482587471
3476	0.4825710417
3477	0.4825521798
3478	0.4825359869
3479	0.482515238
3480	0.4824995592
3481	0.4824909105
3482	0.482467542
3483	0.4824458071
3484	0.4824383954
3485	0.4824225479
3486	0.4824123671
3487	0.4824031499
3488	0.4823911208
3489	0.48237627
3490	0.4823602432
3491	0.4823480966
3492	0.4823369551
3493	0.4823150295
3494	0.4823054347
3495	0.4822880055
3496	0.4822738398
3497	0.4822662339
3498	0.48224497
3499	0.4822329732
3500	0.4822179005
3501	0.4822064431
3502	0.4821915817
3503	0.482162167
3504	0.4821474136
3505	0.482134009
3506	0.482110432
3507	0.4820943333
3508	0.4820720171
3509	0.4820509918
3510	0.4820413199
3511	0.4820286339
3512	0.4820195174
3513	0.481999219
3514	0.4819833909
3515	0.481969926
3516	0.4819551721
3517	0.4819331386
3518	0.48191688
3519	0.4819073401
3520	0.4818802043
3521	0.4818673971
3522	0.4818508666
3523	0.4818311503
3524	0.4818062486
3525	0.4817917749
3526	0.4817657
3527	0.4817497251
3528	0.4817357443
3529	0.4817193999
3530	0.481693667
3531	0.4816756161
3532	0.4816546951
3533	0.4816453731
3534	0.4816280898
3535	0.4816122782
3536	0.4815924504
3537	0.4815733348
3538	0.481554251
3539	0.4815353246
3540	0.4815204746
3541	0.481495471
3542	0.4814795841
3543	0.4814681576
3544	0.4814550292
3545	0.4814293397
3546	0.4814138199
3547	0.4813891369
3548	0.4813680531
3549	0.4813493285
3550	0.4813331439
3551	0.4813095285
3552	0.4812889685
3553	0.4812769593
3554	0.4812598577
3555	0.4812479519
3556	0.4812298041
3557	0.4812103332
3558	0.4812006139
3559	0.4811928146
3560	0.4811803223
3561	0.4811613076
3562	0.4811472561
3563	0.4811343576
3564	0.4811214961
3565	0.4811099078
3566	0.4810930109
3567	0.4810674135
3568	0.4810498275
3569	0.4810355845
3570	0.4810155234
3571	0.4810009657
3572	0.4809728546
3573	0.4809566429
3574	0.4809307821
3575	0.480907092
3576	0.4808878154
3577	0.4808721079
3578	0.480849945
3579	0.4808248413
3580	0.4808095248
3581	0.4807945717
3582	0.4807802281
3583	0.4807689563
3584	0.4807546395
3585	0.4807314271
3586	0.4807063333
3587	0.4806881149
3588	0.4806767291
3589	0.4806552599
3590	0.4806360847
3591	0.4806082354
3592	0.4805946407
3593	0.4805807126
3594	0.480566959
3595	0.4805507336
3596	0.4805366659
3597	0.4805139258
3598	0.4804873257
3599	0.4804650146
3600	0.4804485451
3601	0.4804360075
3602	0.4804138281
3603	0.4803983041
3604	0.480386315
3605	0.4803669298
3606	0.480354966
3607	0.4803393428
3608	0.480323118
3609	0.4802983185
3610	0.4802828589
3611	0.4802700237
3612	0.4802491697
3613	0.4802298513
3614	0.4802173614
3615	0.4802049984
3616	0.4801922759
3617	0.4801690215
3618	0.480147239
3619	0.4801399121
3620	0.4801276187
3621	0.4801014111
3622	0.4800770924
3623	0.4800670539
3624	0.4800516862
3625	0.480036795
3626	0.4800176075
3627	0.4800008601
3628	0.4799819589
3629	0.4799630405
3630	0.4799494259
3631	0.4799380953
3632	0.4799234615
3633	0.4799003118
3634	0.4798809784
3635	0.4798651502
3636	0.4798466427
3637	0.4798317147
3638	0.4798100251
3639	0.4797915292
3640	0.4797751779
3641	0.4797530261
3642	0.4797340136
3643	0.4797185997
3644	0.4797065911
3645	0.4796910971
3646	0.4796687831
3647	0.4796579745
3648	0.4796355596
3649	0.4796119529
3650	0.4796051126
3651	0.4795896602
3652	0.4795690838
3653	0.479557863
3654	0.4795353455
3655	0.4795225534
3656	0.4794968957
3657	0.4794829766
3658	0.4794716324
3659	0.4794514009
3660	0.479430693
3661	0.4794161346
3662	0.4793934836
3663	0.4793836586
3664	0.4793683828
3665	0.479354153
3666	0.4793356999
3667	0.4793188072
3668	0.4792968576
3669	0.4792715226
3670	0.4792502713
3671	0.4792330091
3672	0.4792161108
3673	0.4791945522
3674	0.4791739931
3675	0.4791551649
3676	0.4791387658
3677	0.4791256551
3678	0.4791125613
3679	0.4790836454
3680	0.4790675512
3681	0.4790502625
3682	0.4790260884
3683	0.4790093239
3684	0.4789950965
3685	0.4789754467
3686	0.4789653221
3687	0.4789403948
3688	0.4789142039
3689	0.4788858045
3690	0.4788608158
3691	0.4788391365
3692	0.4788297171
3693	0.4788182777
3694	0.4787949962
3695	0.4787765789
3696	0.4787646524
3697	0.478742661
3698	0.4787285139
3699	0.4787074426
3700	0.4786853881
3701	0.4786698697
3702	0.478653206
3703	0.4786354521
3704	0.4786229511
3705	0.4785978573
3706	0.4785757289
3707	0.4785592809
3708	0.4785439184
3709	0.4785173614
3710	0.478502544
3711	0.4784892327
3712	0.4784707643
3713	0.4784547834
3714	0.4784314951
3715	0.4784253524
3716	0.478412637
3717	0.4784048749
3718	0.4783983518
3719	0.4783859904
3720	0.4783681499
3721	0.4783530941
3722	0.4783409165
3723	0.4783224663
3724	0.4782980346
3725	0.4782717512
3726	0.4782542741
3727	0.4782426434
3728	0.4782272577
3729	0.4782124016
3730	0.4781960326
3731	0.4781791529
3732	0.4781725194
3733	0.478159064
3734	0.4781453717
3735	0.4781287655
3736	0.4781190141
3737	0.4781047137
3738	0.478080164
3739	0.4780653544
3740	0.4780463597
3741	0.4780310816
3742	0.4780134238
3743	0.4779946896
3744	0.4779727356
3745	0.4779604793
3746	0.4779476008
3747	0.4779213029
3748	0.4779057885
3749	0.4778905616
3750	0.4778675047
3751	0.4778471123
3752	0.4778239433
3753	0.4778039659
3754	0.4777841789
3755	0.477762027
3756	0.4777488255
3757	0.4777282591
3758	0.4777214542
3759	0.4777037135
3760	0.4776821703
3761	0.4776604062
3762	0.477644605
3763	0.4776238856
3764	0.4776055229
3765	0.4775944857
3766	0.4775802542
3767	0.4775674998
3768	0.4775476785
3769	0.4775320493
3770	0.4775187143
3771	0.4775010613
3772	0.4774832343
3773	0.4774717693
3774	0.4774559894
3775	0.4774386164
3776	0.4774219941
3777	0.4774136936
3778	0.4773948016
3779	0.4773802372
3780	0.4773669135
3781	0.4773390319
3782	0.4773173959
3783	0.4773119004
3784	0.4772946482
3785	0.4772798988
3786	0.4772546902
3787	0.4772359815
3788	0.4772078867
3789	0.4771871679
3790	0.4771666098
3791	0.4771426603
3792	0.4771190868
3793	0.4771029853
3794	0.4770782682
3795	0.4770627171
3796	0.4770507689
3797	0.4770299642
3798	0.4770047845
3799	0.476982183
3800	0.476957644
3801	0.4769464574
3802	0.4769321405
3803	0.4769174382
3804	0.4769013854
3805	0.4768903437
3806	0.4768755823
3807	0.4768587139
3808	0.476847506
3809	0.4768254853
3810	0.4767965307
3811	0.4767754915
3812	0.4767527761
3813	0.4767378937
3814	0.4767289473
3815	0.4767100586
3816	0.4766944764
3817	0.4766838639
3818	0.476667796
3819	0.4766524907
3820	0.4766371868
3821	0.4766144497
3822	0.47659571
3823	0.4765791535
3824	0.4765678714
3825	0.4765559851
3826	0.4765341348
3827	0.4765158609
3828	0.4765043413
3829	0.4764846241
3830	0.4764695474
3831	0.4764515865
3832	0.4764360694
3833	0.4764104572
3834	0.4763883323
3835	0.4763639908
3836	0.4763376103
3837	0.4763153192
3838	0.4763031492
3839	0.476292711
3840	0.4762761512
3841	0.476254273
3842	0.4762367808
3843	0.4762197492
3844	0.4762065779
3845	0.4761877527
3846	0.4761686245
3847	0.4761463362
3848	0.4761304481
3849	0.4761178575
3850	0.4761015038
3851	0.4760800834
3852	0.4760535994
3853	0.4760322374
3854	0.4760074535
3855	0.4759883497
3856	0.4759744382
3857	0.4759588717
3858	0.4759435867
3859	0.4759151574
3860	0.4758844712
3861	0.4758687596
3862	0.4758565858
3863	0.4758411755
3864	0.475829648
3865	0.4758144484
3866	0.4757986474
3867	0.4757790038
3868	0.4757658007
3869	0.4757493979
3870	0.4757334631
3871	0.4757216189
3872	0.4757126519
3873	0.4756918576
3874	0.475676122
3875	0.4756587959
3876	0.4756413019
3877	0.4756293724
3878	0.475605917
3879	0.4755815359
3880	0.475568886
3881	0.4755572227
3882	0.4755372671
3883	0.4755097735
3884	0.4754835868
3885	0.4754542841
3886	0.475450359
3887	0.4754320641
3888	0.4754103466
3889	0.4753989948
3890	0.4753767275
3891	0.4753688445
3892	0.4753470121
3893	0.4753318303
3894	0.47531835
3895	0.4752985985
3896	0.475286636
3897	0.4752722933
3898	0.4752539363
3899	0.4752407592
3900	0.4752284367
3901	0.4752151007
3902	0.475197091
3903	0.4751900312
3904	0.4751634548
3905	0.4751428411
3906	0.4751262203
3907	0.4751071234
3908	0.4750969221
3909	0.4750847633
3910	0.4750753396
3911	0.4750613346
3912	0.4750474965
3913	0.4750374677
3914	0.4750235721
3915	0.4750117594
3916	0.4749916303
3917	0.4749829329
3918	0.474972859
3919	0.4749579218
3920	0.474941165
3921	0.4749240621
3922	0.4749151055
3923	0.4749009674
3924	0.4748792977
3925	0.4748586498
3926	0.4748426114
3927	0.4748217722
3928	0.4748067912
3929	0.4747887946
3930	0.4747743509
3931	0.4747549553
3932	0.4747369943
3933	0.4747200852
3934	0.4747011737
3935	0.4746860372
3936	0.4746643847
3937	0.4746510177
3938	0.4746393852
3939	0.4746276502
3940	0.4746138238
3941	0.4745952945
3942	0.4745804321
3943	0.4745603889
3944	0.4745460608
3945	0.4745302523
3946	0.4745181933
3947	0.4745070462
3948	0.4744896581
3949	0.4744732453
3950	0.4744635549
3951	0.4744503839
3952	0.4744340225
3953	0.4744228822
3954	0.4744065222
3955	0.4743905098
3956	0.4743795411
3957	0.4743679881
3958	0.4743529304
3959	0.4743380081
3960	0.4743242563
3961	0.4743052772
3962	0.4742848063
3963	0.4742709937
3964	0.474256418
3965	0.4742395014
3966	0.4742272046
3967	0.4742083137
3968	0.4741856037
3969	0.4741718259
3970	0.4741606302
3971	0.4741407833
3972	0.4741242991
3973	0.4741055153
3974	0.4740924285
3975	0.47407039
3976	0.4740437664
3977	0.4740304709
3978	0.4740163261
3979	0.4740049023
3980	0.4739902993
3981	0.4739680431
3982	0.4739581967
3983	0.4739422484
3984	0.4739323043
3985	0.4739117239
3986	0.4738881168
3987	0.4738704796
3988	0.4738505849
3989	0.4738315634
3990	0.4738188267
3991	0.4737999061
3992	0.4737668394
3993	0.473759586
3994	0.4737503717
3995	0.4737200813
3996	0.4737057585
3997	0.4736842979
3998	0.4736642513
3999	0.4736450396
4000	0.4736314896
4001	0.4736160629
4002	0.4736029083
4003	0.473586772
4004	0.4735697421
4005	0.4735524374
4006	0.4735288226
4007	0.4735094285
4008	0.4734961802
4009	0.4734848118
4010	0.4734646411
4011	0.4734427223
4012	0.4734319665
4013	0.4734067276
4014	0.4733940186
4015	0.473380366
4016	0.4733658373
4017	0.4733458135
4018	0.4733302812
4019	0.4733170457
4020	0.4733038812
4021	0.4732886309
4022	0.4732750684
4023	0.473263136
4024	0.4732481589
4025	0.4732400208
4026	0.47323034
4027	0.4732156653
4028	0.473196026
4029	0.4731666234
4030	0.4731515891
4031	0.4731390809
4032	0.4731193867
4033	0.4731075962
4034	0.473091334
4035	0.4730741057
4036	0.4730596554
4037	0.4730411485
4038	0.4730395826
4039	0.4730137029
4040	0.4730015113
4041	0.4729900771
4042	0.472981239
4043	0.4729763165
4044	0.472957218
4045	0.4729456346
4046	0.4729286646
4047	0.4729114466
4048	0.4729006006
4049	0.472885806
4050	0.4728707275
4051	0.4728476014
4052	0.4728300549
4053	0.4728193701
4054	0.4728076193
4055	0.4727912653
4056	0.4727752544
4057	0.4727634037
4058	0.4727546615
4059	0.4727436529
4060	0.4727277148
4061	0.4727096904
4062	0.4727051425
4063	0.4726794914
4064	0.4726581427
4065	0.4726392317
4066	0.4726192178
4067	0.4726116571
4068	0.4725944885
4069	0.4725793403
4070	0.4725672254
4071	0.4725454626
4072	0.4725315988
4073	0.4725128775
4074	0.4724894366
4075	0.472465561
4076	0.4724499048
4077	0.4724300251
4078	0.4724144018
4079	0.4723950187
4080	0.4723782081
4081	0.4723622219
4082	0.4723532114
4083	0.4723393074
4084	0.4723208378
4085	0.4723114923
4086	0.4722992894
4087	0.4722844824
4088	0.4722711729
4089	0.4722504805
4090	0.4722407529
4091	0.4722250537
4092	0.4722120972
4093	0.472193799
4094	0.4721813259
4095	0.4721674556
4096	0.4721586746
4097	0.472146348
4098	0.4721377235
4099	0.4721228526
4100	0.47210115
4101	0.4720873448
4102	0.4720743517
4103	0.4720563822
4104	0.4720487613
4105	0.4720202385
4106	0.4720084401
4107	0.4719949078
4108	0.4719740797
4109	0.471959223
4110	0.4719507606
4111	0.4719309786
4112	0.4719147929
4113	0.4718981126
4114	0.4718918245
4115	0.4718764977
4116	0.4718535848
4117	0.4718349322
4118	0.4718204445
4119	0.4717971966
4120	0.4717761909
4121	0.4717641495
4122	0.471739611
4123	0.4717268526
4124	0.4717168352
4125	0.4717084176
4126	0.471690748
4127	0.4716765228
4128	0.4716568443
4129	0.4716423277
4130	0.471632944
4131	0.4716174641
4132	0.4716057181
4133	0.4715879938
4134	0.4715761929
4135	0.4715596946
4136	0.4715465526
4137	0.4715324945
4138	0.4715125533
4139	0.4714842166
4140	0.4714684604
4141	0.4714558123
4142	0.4714367172
4143	0.4714182158
4144	0.4713972682
4145	0.4713831818
4146	0.4713609807
4147	0.4713477885
4148	0.4713390709
4149	0.4713251822
4150	0.4713071699
4151	0.4712835117
4152	0.4712655684
4153	0.4712505485
4154	0.4712377556
4155	0.4712285441
4156	0.4712199808
4157	0.47120861
4158	0.4711915891
4159	0.4711835292
4160	0.471167365
4161	0.4711494832
4162	0.4711356906
4163	0.4711228531
4164	0.4711094891
4165	0.4710964918
4166	0.4710828071
4167	0.4710718164
4168	0.4710541891
4169	0.4710382135
4170	0.4710208995
4171	0.4710038589
4172	0.4709888435
4173	0.4709772952
4174	0.4709565722
4175	0.4709304299
4176	0.4709227957
4177	0.470909594
4178	0.4708892883
4179	0.4708695701
4180	0.470857827
4181	0.470843546
4182	0.4708284544
4183	0.4708121007
4184	0.4707967737
4185	0.4707867912
4186	0.4707780583
4187	0.4707567373
4188	0.4707382579
4189	0.470721275
4190	0.4707058316
4191	0.4706910358
4192	0.4706788372
4193	0.4706640458
4194	0.4706429895
4195	0.4706313066
4196	0.4706140208
4197	0.4705921413
4198	0.4705752243
4199	0.4705498323
4200	0.4705300377
4201	0.4705207362
4202	0.470508374
4203	0.4704888011
4204	0.4704727183
4205	0.470461136
4206	0.4704475303
4207	0.4704345184
4208	0.4704200277
4209	0.4704102802
4210	0.4703971881
4211	0.4703779292
4212	0.470363567
4213	0.4703461458
4214	0.4703336863
4215	0.4703200334
4216	0.4703068092
4217	0.4702931272
4218	0.4702806596
4219	0.4702580909
4220	0.4702442176
4221	0.4702192939
4222	0.4702035516
4223	0.470188266
4224	0.4701601485
4225	0.4701477861
4226	0.4701328597
4227	0.47011255
4228	0.4701018958
4229	0.4700920566
4230	0.4700794368
4231	0.4700683869
4232	0.4700565242
4233	0.470039456
4234	0.4700233083
4235	0.4700008407
4236	0.4699850302
4237	0.4699637472
4238	0.4699448885
4239	0.4699209803
4240	0.4699008577
4241	0.4698884246
4242	0.4698736912
4243	0.4698641128
4244	0.4698444152
4245	0.4698228809
4246	0.4698097447
4247	0.4697970839
4248	0.4697830417
4249	0.4697642727
4250	0.4697473631
4251	0.4697217011
4252	0.469709726
4253	0.4696852358
4254	0.4696736353
4255	0.4696594291
4256	0.4696404975
4257	0.4696287713
4258	0.4696170303
4259	0.4695927112
4260	0.4695758611
4261	0.4695586445
4262	0.4695457699
4263	0.4695384407
4264	0.469530733
4265	0.4695149879
4266	0.4695009957
4267	0.469478268
4268	0.4694626588
4269	0.4694460702
4270	0.4694332054
4271	0.4694141205
4272	0.4693948671
4273	0.46937968
4274	0.4693620205
4275	0.4693480096
4276	0.469337261
4277	0.4693225554
4278	0.4693026331
4279	0.4692848357
4280	0.4692646237
4281	0.4692468171
4282	0.4692372196
4283	0.4692210461
4284	0.469198627
4285	0.4691841113
4286	0.4691694485
4287	0.4691493435
4288	0.4691349723
4289	0.4691222718
4290	0.4690973433
4291	0.4690840415
4292	0.4690628089
4293	0.4690435437
4294	0.4690297176
4295	0.4690158929
4296	0.4690039259
4297	0.4689901321
4298	0.4689695994
4299	0.468945557
4300	0.4689291932
4301	0.4689108113
4302	0.4688938955
4303	0.4688754027
4304	0.4688629243
4305	0.4688547192
4306	0.4688407957
4307	0.4688278779
4308	0.4688087186
4309	0.4688004281
4310	0.4687853789
4311	0.4687651721
4312	0.4687501218
4313	0.4687311575
4314	0.4687090518
4315	0.46869803
4316	0.4686782379
4317	0.4686658297
4318	0.4686423651
4319	0.4686185691
4320	0.4685898197
4321	0.4685737305
4322	0.4685624197
4323	0.4685485282
4324	0.4685284786
4325	0.4685141079
4326	0.468498941
4327	0.4684864289
4328	0.4684672932
4329	0.4684557649
4330	0.4684453714
4331	0.4684220966
4332	0.4684052486
4333	0.468384792
4334	0.4683713712
4335	0.4683638149
4336	0.4683472563
4337	0.4683278963
4338	0.468315236
